publisher_id,video_id,video_duration,video_date
284,11474,3553,2014-11-04 02:25:08
284,42726,3251,2014-07-11 03:35:13
284,27831,2882,2014-08-31 07:26:30
284,54673,751,2015-06-08 01:18:37
284,38581,1357,2014-11-16 10:18:37
284,58290,2613,2014-01-22 01:53:58
284,62931,500,2014-05-07 23:04:36
284,26708,3176,2015-05-05 10:42:48
284,97442,2738,2015-03-14 09:50:01
285,49189,1011,2014-12-25 16:30:47
285,59814,2959,2014-06-07 16:37:37
285,92522,3119,2015-09-27 10:38:32
285,62914,816,2014-01-13 04:08:31
285,31774,2599,2014-06-15 22:13:28
285,47754,2969,2014-07-18 22:25:10
285,4989,2298,2015-03-12 09:34:24
285,68802,75,2014-04-01 18:50:20
285,45019,176,2014-04-27 22:55:06
285,92403,1114,2015-11-10 18:04:40
285,33558,2512,2014-07-10 04:39:01
285,44879,545,2014-11-30 21:11:52
285,93132,3536,2015-05-04 12:57:32
285,67524,229,2014-04-15 18:50:23
285,92741,2778,2015-11-04 18:49:58
285,14240,3537,2015-11-17 14:04:15
285,27028,2669,2015-04-04 01:46:30
285,80287,2735,2014-01-12 01:36:45
285,11480,1300,2014-07-24 17:33:04
285,76052,2271,2015-01-12 15:53:20
285,6873,3352,2014-10-17 16:16:44
285,44563,1243,2014-12-06 21:31:05
285,73338,2623,2014-02-09 00:18:04
285,73762,385,2014-04-24 23:10:40
285,38127,2019,2015-07-24 03:59:24
285,48725,318,2014-07-09 09:36:10
285,60950,3390,2015-07-20 22:09:19
285,73246,1807,2014-01-23 16:35:37
286,42065,3593,2014-12-14 14:34:29
286,43989,1531,2014-01-02 20:44:48
286,15134,1447,2014-04-28 21:22:44
286,75891,1751,2014-10-14 10:20:31
286,88646,2808,2014-02-02 20:35:45
286,47738,1123,2015-07-01 11:07:19
286,61718,2133,2014-01-23 20:56:22
286,40297,886,2014-06-17 16:37:16
286,60938,393,2014-12-17 05:36:41
286,5144,1844,2014-02-17 11:14:23
286,63224,15,2014-11-09 12:21:37
286,6062,3354,2015-06-20 10:21:25
286,47068,723,2015-03-30 19:56:34
286,75501,243,2015-10-20 05:50:04
286,69219,1458,2015-12-05 16:27:27
286,41993,2856,2014-10-24 20:20:52
286,63774,2069,2014-05-12 16:46:22
286,70424,1133,2014-04-10 19:08:49
286,31497,1451,2014-05-19 14:30:27
287,18015,3426,2015-09-25 21:03:29
287,70629,1016,2015-09-07 20:24:26
287,12675,1528,2015-11-02 16:31:35
287,24537,1884,2015-09-10 00:50:31
287,53082,2504,2014-10-03 00:46:31
287,55883,3479,2014-07-08 07:25:23
288,32828,2494,2014-09-09 05:40:08
288,46392,101,2015-08-09 08:49:56
288,66571,1058,2015-10-11 23:29:52
288,77931,2061,2015-09-06 03:57:25
288,92539,3252,2014-01-29 08:05:32
288,27875,1485,2015-05-05 05:24:23
288,68182,3136,2015-12-31 12:51:03
288,44319,1966,2014-02-17 18:37:01
288,23899,38,2014-02-04 23:03:33
288,76866,110,2015-01-04 09:10:33
288,6448,435,2015-05-22 07:25:44
288,11149,2045,2015-09-02 06:17:00
288,51684,1363,2014-06-10 06:44:33
288,4415,3128,2014-11-01 05:07:36
288,63929,2701,2014-10-26 23:59:46
288,55631,2767,2014-09-12 16:52:28
288,13414,2947,2015-08-19 13:07:36
288,90664,2998,2014-02-26 09:32:08
288,32594,1288,2014-05-16 01:34:16
288,13158,1735,2014-02-08 21:16:49
288,66179,1548,2015-05-10 15:41:03
288,89372,1576,2015-07-24 21:20:15
288,79944,240,2014-05-14 08:51:24
288,58764,1668,2015-11-21 20:39:32
288,22673,577,2015-02-09 14:16:23
288,85803,3493,2015-02-01 07:56:31
288,72331,55,2014-05-02 11:16:23
288,75129,1146,2015-10-02 03:39:26
288,58973,493,2015-07-27 22:32:33
288,52408,947,2014-12-19 23:50:53
288,16954,633,2015-11-10 14:50:56
288,46923,2854,2014-06-29 03:25:42
288,48142,2467,2015-08-01 12:09:27
288,53290,1859,2014-01-14 00:24:18
288,69707,2793,2015-06-21 07:34:04
288,84116,3106,2015-09-20 13:40:45
288,90999,185,2015-03-31 02:00:46
288,75844,3160,2015-08-30 23:38:43
288,75125,1150,2016-01-01 00:03:41
288,83363,99,2014-04-01 08:44:56
289,4416,3102,2015-12-26 23:39:08
289,99993,211,2014-04-15 08:51:26
289,85993,128,2015-01-04 03:59:13
289,27345,702,2015-06-20 03:04:30
289,21187,723,2015-09-04 18:03:15
290,25257,2433,2014-05-04 12:47:45
290,82923,398,2015-11-28 03:14:51
290,93850,1325,2015-04-11 19:42:43
290,64879,1887,2014-05-04 06:57:55
290,61100,1808,2014-03-15 23:08:22
290,21662,2592,2014-04-02 13:30:59
290,22533,2366,2014-10-28 22:21:44
290,33378,2462,2014-09-02 19:55:36
290,62885,2839,2014-12-06 00:42:34
290,63726,2113,2014-08-27 19:43:44
290,98885,3228,2014-06-02 21:04:02
290,75409,2113,2014-10-29 17:54:07
290,26960,866,2014-12-26 10:22:24
290,98394,1667,2015-04-16 22:52:13
290,76899,2587,2015-05-25 10:51:19
290,53369,913,2014-04-18 21:40:45
290,87371,744,2015-11-17 15:13:22
290,91948,1871,2014-04-10 09:26:24
290,52009,2696,2015-01-27 15:34:49
290,16941,386,2015-03-26 09:31:26
290,94334,2668,2015-12-10 13:07:37
290,21452,2866,2015-03-03 21:23:42
290,81017,2213,2015-02-20 21:23:32
290,13455,2908,2015-06-01 03:15:32
290,9935,2273,2015-08-07 04:56:03
290,55721,1791,2015-11-23 17:47:05
290,92631,935,2015-11-05 04:02:29
290,92524,3378,2015-10-20 04:01:24
290,72694,3154,2015-06-10 03:30:27
290,12840,3030,2014-02-21 21:24:08
290,73272,3515,2015-11-30 02:55:56
290,42508,203,2014-03-02 05:26:08
290,58157,2705,2015-02-24 15:15:42
290,30487,3303,2014-10-17 01:07:47
290,69770,1076,2015-09-01 21:53:46
290,5660,2921,2015-11-26 02:43:25
291,12367,626,2014-07-19 11:59:13
291,31521,1418,2015-10-15 15:16:22
291,5302,1110,2014-02-10 16:50:56
291,35736,100,2014-05-03 21:01:26
291,3499,1591,2015-05-02 17:46:09
291,46380,60,2014-08-13 23:14:45
291,21706,643,2015-02-06 13:20:30
291,76299,1695,2015-04-08 11:21:23
291,43459,1411,2014-09-20 00:33:23
291,87070,1337,2015-09-21 17:32:03
291,88477,2577,2015-09-14 05:05:10
291,98393,3485,2014-11-28 21:31:49
291,93309,2654,2015-08-01 14:11:17
291,98867,1977,2014-01-06 10:46:41
291,2196,1258,2014-09-15 07:46:10
291,78218,1554,2014-04-03 20:17:24
291,51836,1979,2015-05-31 06:05:48
291,548,1636,2014-12-27 04:55:09
291,50700,475,2014-05-09 20:43:21
291,77568,2725,2015-12-17 19:02:47
291,76222,1564,2014-06-05 13:53:11
291,60958,2936,2014-11-20 03:47:40
291,37771,153,2014-04-10 09:21:52
291,40447,1334,2014-01-27 15:15:39
291,11079,872,2014-01-17 10:19:38
291,43036,972,2014-04-24 16:01:56
291,14715,891,2015-06-15 17:39:55
291,11270,50,2014-06-11 03:10:46
291,23847,212,2015-01-08 22:48:56
291,7918,2890,2014-02-23 17:00:13
291,51616,2210,2014-07-23 04:13:44
291,12312,1993,2015-12-11 17:45:27
291,92882,2333,2015-02-16 09:32:16
291,25594,2070,2014-08-02 12:36:01
291,82360,3024,2014-08-10 07:48:49
291,49509,3562,2014-11-22 18:35:31
291,71267,2569,2014-10-22 14:48:10
291,85796,2128,2015-05-11 02:44:50
291,9473,953,2014-10-14 09:58:50
291,21079,2069,2014-09-07 14:25:41
291,59909,2681,2015-08-11 10:28:27
291,87391,2202,2014-05-23 02:16:32
291,84912,1429,2015-09-12 17:20:34
291,75197,1140,2014-03-31 10:14:06
291,79978,1237,2014-12-25 14:12:10
291,21941,1636,2014-04-15 14:52:22
291,7161,1140,2014-05-03 15:23:41
291,27098,1806,2014-07-11 11:19:28
292,74359,574,2015-07-23 14:59:05
292,32285,1469,2015-07-14 08:40:06
292,4238,3464,2015-03-17 01:11:38
292,25628,2330,2014-11-03 02:03:07
292,45124,315,2014-12-14 16:28:14
292,26065,1041,2015-09-11 09:27:19
292,38970,2582,2014-12-28 02:03:49
292,12482,1977,2015-11-02 00:48:11
292,2317,2869,2014-10-17 09:31:23
292,1722,283,2014-01-20 12:19:49
292,90357,3311,2015-03-26 01:38:11
292,77119,362,2015-09-19 00:02:07
292,94388,2588,2014-07-30 08:39:47
292,93981,1082,2014-11-03 11:52:25
292,55943,3520,2014-05-10 17:12:53
292,49355,2658,2014-04-16 02:18:00
292,63064,1231,2016-01-01 10:48:39
292,34959,2172,2015-09-18 03:54:43
292,98655,1660,2015-05-13 13:51:45
292,57992,155,2014-07-01 19:19:07
292,86770,2353,2014-05-18 15:30:14
292,63993,3149,2015-02-11 16:53:57
292,99530,2618,2015-01-22 02:29:21
292,748,3565,2015-07-09 16:41:10
292,61443,1938,2015-03-05 07:35:37
292,73974,500,2015-05-09 21:06:23
292,93834,141,2014-02-01 18:36:02
292,3,1345,2014-01-16 12:53:55
292,9109,2417,2015-07-05 08:09:56
292,88106,1233,2014-05-18 00:27:02
293,7392,2979,2015-11-24 01:15:39
293,86632,848,2015-08-28 02:48:56
293,8932,2666,2015-03-26 22:17:58
293,99079,3336,2014-06-03 16:24:26
293,81815,2094,2014-11-06 11:39:59
293,84386,2548,2014-05-17 15:10:15
293,91234,1307,2014-01-20 10:42:13
293,69061,2700,2014-11-12 22:13:26
293,50940,2888,2015-09-15 19:04:28
293,92973,1551,2014-07-19 12:23:24
293,87228,2518,2015-06-24 21:34:51
293,7824,2557,2015-06-04 08:01:22
293,72421,746,2014-05-21 10:29:03
293,23068,3578,2015-07-06 17:08:34
293,2440,1683,2014-12-11 12:20:28
294,67835,3372,2015-08-16 17:15:10
294,61161,911,2015-05-02 23:41:39
294,10427,2134,2015-06-29 03:32:12
294,35617,1210,2014-06-14 07:32:21
294,4518,2206,2015-06-25 18:10:34
294,48654,1275,2014-04-11 02:13:08
294,2182,2843,2015-04-12 00:56:42
294,5175,2297,2015-11-20 14:38:24
294,6245,2783,2014-07-25 20:19:23
295,32078,3058,2014-06-18 08:25:11
295,33606,3155,2015-03-09 16:57:20
295,73448,606,2015-09-02 18:10:32
295,10047,1503,2015-11-29 20:58:41
295,95034,61,2015-03-06 01:13:51
295,22613,2188,2015-11-23 04:01:04
296,27602,1755,2014-06-29 00:31:36
296,42017,2879,2015-11-05 12:49:00
296,91555,2845,2014-04-08 07:24:07
297,80197,2594,2015-07-03 04:17:49
297,38382,2075,2015-02-19 07:07:35
297,12918,1807,2014-03-08 10:48:46
297,44958,620,2014-11-21 23:20:16
297,48645,1875,2014-01-21 14:19:41
297,96765,1180,2015-03-02 09:50:02
297,36000,2855,2015-11-10 07:58:44
297,24254,2041,2015-09-03 06:30:29
297,28437,947,2014-05-04 02:21:49
297,4242,1315,2014-05-15 02:04:45
297,47389,691,2014-10-25 12:29:24
297,80244,2299,2015-09-08 13:16:10
297,43795,1284,2015-10-16 12:38:34
297,22104,1477,2015-08-20 16:11:30
297,82272,734,2015-04-03 19:18:12
297,19643,1471,2015-02-15 12:29:33
297,18076,274,2014-01-21 18:36:17
297,80176,894,2014-11-04 11:08:47
297,79233,2642,2014-10-26 20:08:15
297,43287,3430,2015-12-26 06:35:23
297,37921,1811,2015-04-03 21:56:26
297,11698,3466,2014-07-20 13:11:27
297,54281,2729,2015-02-28 01:58:29
297,89822,375,2014-05-20 09:44:29
297,87123,2844,2015-11-09 04:08:55
297,23504,2749,2015-04-29 05:18:02
297,47922,101,2015-10-01 15:19:11
297,4221,1962,2014-10-12 22:37:04
297,96626,3091,2015-11-30 12:19:57
297,17144,2200,2015-10-27 09:23:29
297,74791,1915,2015-12-08 05:04:25
297,75488,2301,2015-06-06 20:47:54
297,4392,1484,2014-02-09 00:52:46
297,60293,1993,2014-05-15 08:24:38
297,54506,2284,2015-07-05 10:25:59
297,86128,1245,2015-12-13 02:07:20
297,5502,105,2014-08-25 11:13:27
297,82386,3482,2014-01-30 09:28:16
297,6037,3235,2014-11-30 04:19:06
297,4582,1914,2014-06-28 13:58:31
297,97347,2405,2014-08-08 04:06:45
297,38777,49,2015-12-02 16:09:24
297,7317,851,2014-06-21 14:39:35
297,30271,1132,2014-08-21 10:57:54
297,68297,52,2014-07-01 08:33:10
297,29261,3082,2015-02-14 15:19:03
297,48430,1926,2014-12-17 01:45:03
297,33472,338,2014-03-14 01:02:14
298,55744,3096,2014-03-24 20:39:23
298,74368,3063,2014-06-22 06:29:50
298,50849,2920,2015-08-03 00:33:03
298,17582,779,2015-03-17 12:23:15
298,10008,1417,2014-02-17 02:12:29
298,43003,924,2015-08-17 19:54:40
299,73176,1853,2014-09-10 01:27:24
299,97928,2968,2015-04-22 18:17:18
299,5816,1314,2015-04-15 21:47:54
299,87510,1797,2014-10-07 00:31:17
299,73319,490,2014-01-16 16:56:14
299,76608,428,2015-02-24 14:03:59
299,25591,1387,2015-08-29 09:09:43
299,41839,2916,2014-12-02 19:06:37
299,21656,2257,2015-08-03 02:33:13
299,80992,3046,2014-02-13 20:29:18
299,71740,409,2015-10-31 03:44:41
299,47163,2563,2014-08-17 04:07:46
299,10996,3103,2014-04-04 10:07:42
299,65060,3154,2015-06-24 10:41:06
299,86287,1993,2014-08-09 23:20:30
299,54645,3237,2014-02-21 16:55:19
299,22200,2588,2014-05-05 21:31:01
299,98334,3331,2015-10-11 12:31:51
299,33055,1444,2015-07-30 03:46:33
299,76858,1751,2015-05-04 13:01:29
299,64305,1458,2014-05-08 09:07:28
299,16375,2307,2015-12-04 03:19:24
299,75362,35,2014-06-26 21:20:21
299,42346,2241,2015-12-31 14:34:21
299,56887,256,2014-12-25 12:47:28
299,75881,2683,2015-02-14 18:44:22
299,77282,3209,2014-02-27 22:09:40
299,87421,3349,2014-11-02 19:25:09
299,182,2842,2014-03-20 10:59:41
299,389,3369,2014-01-19 18:59:06
300,51329,878,2014-05-08 16:18:42
300,1668,2748,2014-02-17 19:03:27
300,86788,2913,2014-10-21 00:01:27
300,33166,1569,2015-03-16 09:16:25
300,42038,2882,2015-04-09 02:09:27
300,81630,2452,2015-10-13 12:39:37
300,28237,2982,2014-03-24 14:14:09
300,28405,2854,2014-05-07 13:09:49
300,78843,429,2015-12-12 06:46:56
300,65451,971,2014-02-08 13:08:14
300,24076,2729,2015-07-21 15:42:27
300,48881,2600,2015-05-22 16:50:15
300,93944,3098,2015-07-13 22:34:30
300,32549,1920,2015-04-02 01:13:12
300,37567,2659,2015-01-03 04:03:47
300,60829,3258,2015-04-01 15:56:40
300,68213,3042,2014-11-11 17:06:51
300,59063,734,2014-11-16 13:18:25
300,37399,1633,2015-11-21 12:00:00
300,90318,263,2015-04-02 02:14:17
300,3119,3065,2015-03-14 05:54:43
300,46969,1641,2015-12-07 13:24:20
300,94196,2543,2014-12-27 10:51:08
300,5449,1442,2015-07-12 07:01:10
300,1549,3253,2014-07-04 23:17:07
300,51283,2253,2014-08-16 06:47:08
300,65315,2911,2014-06-10 20:52:10
300,6766,3185,2014-07-13 01:16:14
300,7287,2930,2014-05-11 05:56:45
300,90255,62,2014-04-02 12:26:47
300,96532,1439,2015-11-16 08:56:17
300,4476,108,2015-09-24 18:05:49
300,1943,1986,2015-11-21 14:47:33
300,72821,3108,2014-09-02 15:56:09
300,3203,1112,2014-04-04 13:13:54
300,1998,2155,2014-12-22 02:59:43
300,55504,2485,2015-10-07 17:19:11
300,17127,3316,2015-03-13 21:13:45
300,63563,2003,2015-10-28 10:11:09
300,28082,2965,2015-10-31 10:06:19
300,27135,3174,2014-02-14 02:12:19
300,22893,3547,2014-12-23 18:48:11
300,86850,2587,2014-08-07 00:26:23
300,33097,457,2014-06-12 11:54:55
300,84083,1377,2014-08-19 08:52:25
301,47222,84,2014-01-01 16:47:51
301,73074,2202,2015-01-23 00:57:28
301,72820,920,2015-10-01 11:38:34
301,37264,2009,2014-03-05 11:12:47
301,53027,590,2014-06-03 07:26:33
301,45551,3066,2015-02-16 14:16:54
301,71868,1703,2014-02-17 01:50:33
301,94906,2406,2015-04-22 08:53:03
301,4628,339,2014-06-21 05:59:39
301,93706,3247,2015-10-19 00:39:48
301,20099,664,2014-06-03 14:57:29
301,79723,2336,2014-05-06 00:58:41
301,48000,1304,2014-06-24 19:07:51
301,50728,1267,2014-08-23 04:47:19
302,36505,2812,2015-04-17 16:31:56
302,39566,805,2015-03-18 04:10:35
302,39249,1068,2014-05-13 06:52:21
302,88501,1063,2015-11-18 05:20:49
302,15262,1970,2014-03-11 19:07:19
303,30815,3066,2015-01-04 03:19:55
303,52364,1974,2014-05-21 13:00:38
303,81375,2492,2015-11-06 15:48:03
303,4670,1678,2015-10-07 10:56:38
303,87410,1787,2015-01-03 03:10:34
303,48977,3168,2015-05-20 22:47:42
303,24120,715,2015-11-15 21:17:23
303,81992,840,2015-05-30 17:16:00
303,14848,1234,2015-06-17 13:01:07
303,76395,2766,2015-05-03 15:43:36
303,34363,2663,2015-02-16 11:44:28
303,73582,3008,2014-01-14 05:11:06
303,83789,511,2015-10-18 17:43:27
303,45580,2435,2015-02-26 03:21:38
303,65700,1102,2014-08-10 17:11:29
303,93605,3286,2014-10-11 08:40:15
303,44680,3126,2015-04-13 13:49:50
303,29110,152,2015-05-22 22:18:13
303,33423,1493,2014-11-15 17:10:09
303,69043,2820,2015-03-04 20:21:16
303,30143,56,2015-09-21 12:34:02
303,34391,1375,2014-02-11 22:27:29
303,23530,1994,2015-11-02 16:54:21
303,90761,926,2015-04-29 18:43:00
303,29384,700,2014-03-13 14:25:31
303,67265,2196,2014-07-26 18:10:06
303,43827,3169,2014-08-15 08:55:42
303,87303,1096,2015-06-11 10:03:16
303,56534,158,2014-04-05 14:08:33
303,50262,1329,2014-03-30 00:46:17
303,29326,1902,2014-01-14 14:07:17
303,92534,963,2015-04-01 17:55:11
303,68678,1866,2014-03-18 23:09:07
303,19095,1651,2015-09-20 20:06:28
303,78991,260,2015-10-25 13:13:14
303,75677,1124,2015-10-09 02:09:28
303,13935,1830,2015-02-11 19:38:46
303,11222,2539,2014-10-11 01:54:28
303,31845,972,2015-08-26 08:11:13
303,16488,982,2015-06-17 11:38:26
303,47116,2705,2015-06-01 12:52:55
303,88420,2896,2014-02-12 13:08:26
303,42302,7,2015-05-22 16:25:05
303,92391,2865,2014-07-20 18:18:35
303,88991,3475,2014-11-09 00:33:09
303,79796,368,2015-06-11 12:08:24
303,13899,1554,2015-12-11 11:54:15
303,71989,766,2015-05-21 18:47:34
304,47878,2620,2014-08-29 11:46:06
304,73217,1891,2015-04-06 21:52:27
304,17432,3359,2014-02-13 02:43:03
304,71139,2749,2014-07-09 14:51:17
304,84086,3322,2014-06-06 06:38:18
304,83776,986,2015-01-03 22:15:14
304,86998,2758,2015-10-23 13:41:16
304,56852,254,2015-11-18 12:17:03
304,17457,2616,2015-03-21 01:31:12
304,78752,2129,2014-03-27 10:31:37
304,39799,2140,2015-04-02 08:36:29
304,58999,1072,2015-11-05 15:08:55
304,68921,3442,2014-08-01 13:30:27
304,82603,777,2015-07-19 00:27:00
304,12444,1764,2015-07-05 16:18:37
304,4683,222,2015-10-28 00:28:44
304,11454,2686,2014-10-20 16:22:24
304,11816,2785,2014-02-02 21:34:08
304,22292,454,2014-04-22 11:00:59
304,30055,1988,2014-11-06 22:47:13
304,84157,3599,2014-03-18 20:56:46
304,5061,2974,2015-11-08 15:56:11
305,32007,2468,2015-05-18 05:39:26
305,54146,2212,2014-10-04 06:09:31
305,83142,2410,2015-12-25 18:23:36
305,27885,2617,2015-01-12 13:03:48
305,99055,2884,2014-10-05 02:20:01
305,71849,416,2014-08-17 18:36:49
305,92515,1401,2015-08-04 17:47:54
305,84105,3193,2015-04-16 22:03:20
305,62627,2404,2015-08-01 13:43:59
305,50713,3134,2015-09-11 14:13:56
305,93667,1773,2014-07-05 08:21:25
305,67081,1451,2015-02-16 22:53:05
305,53155,594,2014-12-27 00:32:45
305,76487,1670,2014-09-20 11:39:12
305,98377,2417,2015-12-27 22:44:25
305,79607,3217,2014-08-09 13:17:30
305,6834,104,2014-08-25 13:10:24
305,84758,1841,2014-06-29 14:57:33
305,99969,3486,2014-10-12 10:28:16
305,234,3387,2014-03-07 23:39:25
305,29289,769,2014-08-01 18:36:48
305,67631,2262,2014-05-18 17:28:04
306,90562,372,2014-12-19 19:48:36
306,40328,2209,2015-10-07 00:30:11
306,57374,164,2015-03-01 17:06:21
306,60188,3565,2015-12-11 05:01:06
306,57055,1707,2014-06-25 23:17:55
306,48227,40,2014-07-31 17:13:48
306,5082,875,2014-07-07 05:18:38
306,2331,25,2015-06-11 02:47:57
306,50774,3252,2014-03-21 02:56:57
306,90657,1882,2014-07-25 22:52:16
306,5879,894,2014-05-18 06:24:05
306,34418,796,2015-09-24 15:15:29
306,58580,2489,2014-01-15 03:31:44
306,11319,1133,2015-04-18 19:39:15
306,66570,1356,2014-02-20 13:37:14
306,21302,1330,2014-10-30 07:50:03
306,77186,631,2015-04-10 07:25:19
306,65517,3315,2015-02-26 09:51:42
306,43715,3565,2015-02-28 01:54:29
306,12731,2581,2015-04-05 04:33:58
306,4367,807,2015-02-12 14:50:13
306,99214,978,2014-09-10 01:22:04
306,94483,1303,2014-08-22 05:49:59
306,65659,850,2014-11-13 15:24:00
306,61626,1387,2014-08-28 09:25:58
306,91016,1689,2015-09-19 06:39:10
306,61423,2364,2015-02-25 23:11:20
306,54511,1623,2015-12-15 22:31:14
306,9533,3600,2015-08-08 00:23:15
307,58358,1956,2014-05-26 02:51:10
307,73767,17,2015-12-06 00:52:10
307,96373,788,2015-03-25 13:17:51
307,53222,3007,2014-01-29 02:56:22
307,14417,1693,2015-11-06 14:59:55
307,93582,223,2014-11-26 20:49:50
307,2294,1385,2015-08-08 05:19:06
307,56444,2631,2014-07-16 18:00:52
307,11887,1722,2015-08-10 01:22:58
307,73685,1866,2014-06-14 15:35:15
307,19525,8,2015-03-28 00:42:09
307,84071,1808,2014-11-24 16:11:49
307,66090,3476,2014-10-05 04:09:26
307,60332,1401,2015-04-05 07:20:50
307,94571,3243,2015-07-29 05:24:07
307,77287,3267,2015-06-12 16:43:47
307,15729,2476,2015-05-27 17:27:30
307,85476,941,2014-08-15 03:01:05
307,22302,1972,2015-11-01 02:29:19
307,46727,1317,2014-04-20 11:13:38
307,54806,1372,2015-12-06 06:28:36
307,7711,2757,2015-09-20 07:08:02
307,34712,1177,2014-10-19 11:05:26
307,22172,897,2014-08-08 21:34:10
307,44918,2076,2015-12-29 22:49:22
307,43602,1118,2014-02-17 03:15:30
307,84882,3303,2015-10-19 15:16:25
307,62110,1537,2015-08-16 09:48:39
307,4008,2070,2014-03-08 14:32:41
307,90292,1324,2015-08-31 02:19:38
307,30754,2345,2014-08-23 13:08:12
307,61153,993,2015-05-10 18:47:41
307,13200,3244,2015-11-04 20:12:59
307,63620,1593,2015-12-31 10:22:38
307,38539,732,2014-02-28 17:12:24
307,63174,1237,2015-05-22 06:14:15
307,94552,2220,2015-02-22 08:17:58
307,14566,275,2014-09-08 13:03:39
307,86611,3493,2015-08-10 14:13:28
307,42689,2310,2014-11-07 03:00:19
307,10937,2259,2015-04-09 15:30:56
308,8552,2677,2014-07-05 07:26:50
308,96791,598,2014-04-07 19:54:13
308,38626,218,2015-02-03 10:28:24
308,71022,2770,2014-05-26 09:44:35
308,66662,2670,2014-10-03 08:01:50
308,61472,1585,2014-07-18 01:35:08
308,75696,2921,2014-05-18 19:02:36
308,12460,3125,2014-07-07 02:22:27
308,75416,924,2015-01-26 22:31:31
308,52453,1178,2014-11-04 13:33:12
308,46024,2974,2014-12-11 08:22:48
308,3750,962,2014-10-18 04:39:26
308,2488,1967,2014-04-08 23:35:16
308,72964,2768,2014-01-02 17:23:58
308,38739,469,2015-08-19 21:43:32
308,4109,3034,2015-06-23 10:27:17
308,34102,2157,2015-12-14 01:50:03
308,91752,1845,2014-12-02 13:11:35
308,44865,2552,2015-07-02 01:56:27
308,87306,3471,2015-06-30 05:31:18
308,77088,68,2015-05-26 11:54:06
308,83385,1925,2014-11-10 04:00:50
308,8929,1412,2014-05-28 11:57:17
308,17559,1601,2015-08-19 09:13:23
308,62904,1221,2015-05-03 23:42:02
308,39367,3232,2014-11-11 06:08:41
308,97775,736,2014-11-20 02:42:57
308,92207,591,2014-12-07 05:17:02
308,78857,1446,2015-10-07 19:12:36
308,27499,3347,2015-07-29 21:24:32
309,21986,3086,2015-09-19 06:10:03
309,38004,606,2015-12-07 20:07:26
309,59104,2960,2014-04-01 13:45:55
309,11770,2732,2014-09-16 05:44:30
309,35927,1897,2014-07-05 20:50:57
309,36920,847,2015-12-22 15:07:43
309,45556,2527,2014-04-26 23:38:09
309,81932,2170,2015-10-09 06:18:23
309,59802,66,2015-05-07 23:53:24
309,48587,1090,2014-05-11 03:12:23
309,54125,2444,2015-08-21 01:08:59
309,67628,633,2014-01-19 05:31:20
309,46492,1797,2014-01-17 02:57:44
309,64403,3266,2015-12-18 13:08:12
309,273,2654,2015-01-29 21:58:03
309,42113,1740,2014-04-15 16:57:23
309,93526,2469,2014-05-03 21:01:09
309,50533,1956,2015-09-03 17:59:14
309,89738,618,2015-02-24 03:10:35
309,58816,813,2015-07-30 10:25:43
309,44714,3081,2014-02-26 08:27:04
309,68570,3220,2015-10-05 08:35:06
309,80961,1318,2014-12-23 02:39:18
309,19332,3212,2015-08-05 10:01:52
309,97331,98,2014-01-08 10:43:24
309,78867,3054,2014-06-07 22:03:51
309,30761,1828,2015-12-24 02:04:19
309,41000,63,2015-02-23 22:00:27
309,94875,3458,2015-11-27 11:01:15
309,98169,724,2014-12-27 11:20:53
309,12045,2806,2015-07-02 13:02:37
309,21517,460,2015-03-28 12:42:08
309,77161,951,2014-03-02 16:45:32
309,52781,2473,2014-04-21 02:38:43
309,96321,2897,2014-08-12 18:13:55
309,15867,1021,2015-06-21 16:48:41
309,3433,1005,2014-01-31 15:58:14
309,55831,1796,2015-01-05 08:04:57
309,39901,1161,2015-06-01 12:55:36
310,18493,3505,2015-02-21 05:58:48
310,36969,1007,2015-08-18 19:57:33
310,37469,3481,2014-08-03 17:25:09
310,69222,180,2015-01-10 08:58:25
310,64358,1316,2014-01-20 08:13:45
310,90674,3375,2015-10-27 13:51:02
310,19235,3544,2014-05-03 05:29:55
310,67021,2040,2014-12-01 12:35:55
310,50418,137,2015-01-16 20:08:16
310,95526,2534,2014-11-27 18:23:30
310,16245,1387,2014-12-29 00:22:50
310,63971,2374,2015-06-07 17:53:47
310,82031,1332,2015-04-19 20:55:35
310,66162,1177,2015-09-11 04:07:36
310,18597,72,2014-01-18 00:30:28
310,24653,1110,2015-07-11 18:48:38
310,76680,530,2014-05-08 03:46:32
310,5263,687,2015-04-23 02:34:59
310,22028,2001,2014-11-09 18:05:03
310,68743,385,2014-11-09 08:08:54
310,65416,3496,2015-06-15 04:06:56
310,66063,3576,2015-01-24 15:18:32
310,59733,2747,2014-10-04 04:17:58
310,98810,1441,2015-06-11 17:22:23
310,79819,312,2014-10-09 09:02:56
310,98983,328,2015-04-24 08:40:31
310,11680,1111,2014-02-07 12:56:23
310,77593,3171,2014-08-03 04:34:38
310,6206,3484,2015-04-03 10:53:23
310,62844,5,2015-12-05 22:19:58
310,48031,3083,2015-07-19 01:42:43
310,29542,1959,2015-04-03 21:04:09
310,4648,772,2015-11-28 10:13:58
310,83287,1427,2014-12-25 15:55:45
310,96929,2032,2015-01-12 04:16:59
310,73786,609,2015-01-06 03:34:52
310,8341,1592,2014-06-03 22:17:08
311,90262,3250,2014-08-08 09:19:28
311,56170,786,2014-05-22 03:15:02
311,68199,1855,2015-10-30 23:30:18
311,30706,1673,2015-11-14 18:47:42
